provider,model,temperature,image,base_command,addition,transcribe_text,raw_score,corrected_score,raw_change_count,corrected_change_count,delta_time_in_s,certainty,student_handwriting_percent
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.23125446620454193,0.23125446620454193,3,3,0.0018911020755767822,,0.95
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.37802418371078117,0.37802418371078117,4,4,0.0020304293632507323,,
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.00234319543838501,0.95,0.98
google,gemini-2.0-flash-exp,1,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",stof-antwoordmodel bij vraag-specifieke vraag vraag,"stof-antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.5221999160638182,0.4904696698206539,5,4,0.002699805498123169,95,80
google,gemini-2.0-flash-exp,1,kort_onleesbaar,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag-specifieke vraag vraag,"antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.3281521035285556,0.21792113287120862,3,2,0.002507007122039795,95,75
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.23125446620454193,0.23125446620454193,3,3,0.001555518388748169,,
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.37802418371078117,0.37802418371078117,4,4,0.0015435237884521484,,
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.002269089937210083,0.95,0.98
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0018323993682861329,,0.95
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0020300936698913574,,
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0017863874435424805,,1.0
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0020257778167724607,0.95,0.98
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.23125446620454193,0.23125446620454193,3,3,0.0020122315883636475,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0021617660522460936,,0.95
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0015832080841064453,,
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0021378734111785888,,100
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0019786319732666017,0.9,0.95
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.23125446620454193,0.23125446620454193,3,3,0.0022066144943237304,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0019829273223876953,,0.95
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.001711143970489502,,
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.0018931913375854492,,1.0
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.21792113287120862,0.21792113287120862,2,2,0.002255803346633911,0.95,0.98
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.23125446620454193,0.23125446620454193,3,3,0.0021315298080444335,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.001847872495651245,,90
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.3281521035285556,0.21792113287120862,3,2,0.002373091459274292,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.001949822187423706,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002147688388824463,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0021756858825683592,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0020134212970733642,,90
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0019350972175598146,,85
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002130697250366211,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0019470980167388915,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.36469085037744786,0.36469085037744786,3,3,0.00226089072227478,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.002094919443130493,,90
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0022389309406280517,0.95,85
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0023173885345458985,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.21792113287120862,0.21792113287120862,2,2,0.0027684423923492432,,80
google,gemini-2.0-flash-exp,1.5,kort_onleesbaar,huidige opdracht met uitleg bij elk veld,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  huidige opdracht met uitleg bij elk veld,0.36469085037744786,0.36469085037744786,3,3,0.0023093955516815187,,80
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",stof-toets-antwoordmodel,"stof-toets-antwoordmodel  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.004575456142425537,95,80
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",stof-antwoordmodel bij vraag-specifieke vraag vraag,"stof-antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.0038234009742736815,95,80
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag-specifieke vraag vraag,"antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.004572976350784302,95,75
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.003607470989227295,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.003958673477172852,0.95,0.98
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",stof-toets-antwoordmodel,"stof-toets-antwoordmodel  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.004401907920837402,95,80
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",stof-antwoordmodel bij vraag-specifieke vraag vraag,"stof-antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.004316995143890381,95,80
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag-specifieke vraag vraag,"antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.004357389211654663,95,75
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.003578039884567261,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004124680280685425,0.95,0.98
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",stof-toets-antwoordmodel,"stof-toets-antwoordmodel  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.00418084454536438,95,80
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",stof-antwoordmodel bij vraag-specifieke vraag vraag,"stof-antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.003854886770248413,95,80
google,gemini-2.0-flash-exp,1,gekreukeld_netjes,"lange uitleg bij elk veld, zonder context",antwoordmodel bij vraag-specifieke vraag vraag,"antwoordmodel bij vraag-specifieke vraag vraag  lange uitleg bij elk veld, zonder context",0.20035562574779964,0.0,2,0,0.005125333070755005,95,75
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,,  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.004347212314605713,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof,stof  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004872337341308593,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004366590976715088,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.0033781185150146484,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.0032730283737182615,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004194769144058227,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.14903533343459877,0.0,1,0,0.004460375785827636,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004848278284072876,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004623589277267456,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.003828598737716675,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.003308795213699341,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.14903533343459877,0.0,1,0,0.004825117111206055,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,toets,toets  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.004899978160858154,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag,antwoordmodel bij vraag  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.004220445394515991,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-toets-antwoordmodel,stof-toets-antwoordmodel  de makkelijkste opdracht zonder extra uitleg,0.0,0.0,0,0,0.003819934368133545,,
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,stof-antwoordmodel bij vraag-specifieke vraag vraag,stof-antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.20035562574779964,0.0,2,0,0.003982385396957397,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,de makkelijkste opdracht zonder extra uitleg,antwoordmodel bij vraag-specifieke vraag vraag,antwoordmodel bij vraag-specifieke vraag vraag  de makkelijkste opdracht zonder extra uitleg,0.14903533343459877,0.0,1,0,0.004494804620742798,0.95,0.98
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.0,2,0,0.004143517255783081,0.95,85
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.004365693569183349,,95
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,toets,toets  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.004146311283111572,,90
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,antwoordmodel bij vraag,antwoordmodel bij vraag  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.0,2,0,0.004671051025390625,0.95,85
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof-toets-antwoordmodel,stof-toets-antwoordmodel  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.20035562574779964,2,2,0.006291710853576661,,90
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,,  huidige opdracht met uitleg bij elk veld,0.20035562574779964,0.0,2,0,0.0040371096134185795,0.95,85
google,gemini-2.0-flash-exp,1.5,gekreukeld_netjes,huidige opdracht met uitleg bij elk veld,stof,stof  huidige opdracht met uitleg bij elk veld,0.0,0.0,0,0,0.004640499591827393,,95
